2017-05-05 07:15:59.280947	-16.600342	10.253906	6.782023
2017-05-05 07:15:59.288215	-16.495972	10.192871	7.158591
2017-05-05 07:15:59.295479	-16.441040	10.192871	7.391864
2017-05-05 07:15:59.302865	-16.331177	11.291504	4.829202
2017-05-05 07:15:59.310409	-16.287231	10.498047	7.086470
2017-05-05 07:15:59.317703	-16.199341	11.535645	4.680199
2017-05-05 07:15:59.324976	-16.138916	10.559082	7.388062
2017-05-05 07:15:59.332250	-16.029053	10.559082	7.606460
2017-05-05 07:15:59.339516	-15.974121	10.803223	7.218939
2017-05-05 07:15:59.346784	-15.864258	10.803223	7.436369
2017-05-05 07:15:59.354046	-15.809326	10.986328	7.202949
2017-05-05 07:15:59.361298	-15.693970	11.047363	7.262841
2017-05-05 07:15:59.368546	-15.633545	11.047363	7.491325
2017-05-05 07:15:59.375819	-15.578613	11.169434	7.412252
2017-05-05 07:15:59.383086	-15.457764	11.413574	7.005654
2017-05-05 07:15:59.390427	-15.397339	11.535645	6.926818
2017-05-05 07:15:59.397758	-15.265503	11.596680	6.982965
2017-05-05 07:15:59.405179	-15.205078	11.718750	6.906167
2017-05-05 07:15:59.412482	-15.078735	11.962891	6.497580
2017-05-05 07:15:59.419755	-15.012817	11.962891	6.723269
2017-05-05 07:15:59.427029	-14.886475	12.084961	6.622427
2017-05-05 07:15:59.434311	-14.826050	12.145996	6.694494
2017-05-05 07:15:59.441582	-14.683228	12.207031	6.742876
2017-05-05 07:15:59.448842	-14.611816	12.390137	6.500866
2017-05-05 07:15:59.456100	-14.490967	12.573242	6.244474
2017-05-05 07:15:59.463360	-14.425049	12.634277	6.312952
2017-05-05 07:15:59.470677	-14.287720	12.695312	6.362542
2017-05-05 07:15:59.477955	-14.216309	12.878418	6.119767
2017-05-05 07:15:59.485217	-14.078979	13.061523	5.856994
2017-05-05 07:15:59.492481	-14.013062	13.061523	6.079038
2017-05-05 07:15:59.499752	-13.941650	13.061523	6.299430
2017-05-05 07:15:59.507026	-13.809814	13.183594	6.192135
2017-05-05 07:15:59.514311	-13.743896	13.183594	6.413936
2017-05-05 07:15:59.521580	-13.612061	13.366699	6.150777
2017-05-05 07:15:59.528837	-13.546143	13.305664	6.525781
2017-05-05 07:15:59.536098	-13.408813	13.305664	6.724187
2017-05-05 07:15:59.543359	-13.337402	13.488770	6.477787
2017-05-05 07:15:59.550674	-13.200073	13.610840	6.367437
2017-05-05 07:15:59.557936	-13.128662	13.610840	6.584758
2017-05-05 07:15:59.565200	-12.980347	13.610840	6.777975
2017-05-05 07:15:59.572467	-12.908936	13.854980	6.375552
2017-05-05 07:15:59.579739	-12.832031	13.854980	6.590464
2017-05-05 07:15:59.587010	-12.689209	13.977051	6.474604
2017-05-05 07:15:59.594286	-12.617798	13.977051	6.690654
2017-05-05 07:15:59.601557	-12.491455	14.221191	6.269505
2017-05-05 07:15:59.608818	-12.425537	14.221191	6.486146
2017-05-05 07:15:59.616105	-12.299194	14.343262	6.374246
2017-05-05 07:15:59.623380	-12.238770	14.343262	6.592472
2017-05-05 07:15:59.630725	-12.101440	14.465332	6.478013
2017-05-05 07:15:59.637986	-12.030029	14.709473	6.072347
2017-05-05 07:15:59.645250	-11.892700	14.709473	6.263904
2017-05-05 07:15:59.652512	-11.821289	14.770508	6.321961
2017-05-05 07:15:59.659782	-11.678467	14.770508	6.510934
2017-05-05 07:15:59.667057	-11.607056	15.197754	5.639925
2017-05-05 07:15:59.674334	-11.530151	15.197754	5.850414
2017-05-05 07:15:59.681596	-11.370850	15.197754	6.032144
2017-05-05 07:15:59.688862	-11.293945	15.258789	6.086711
2017-05-05 07:15:59.696120	-11.129150	15.502930	5.646176
2017-05-05 07:15:59.703385	-11.046753	15.563965	5.698040
2017-05-05 07:15:59.710720	-10.887451	0.854492	43.186091
2017-05-05 07:15:59.717986	-10.805054	15.686035	5.776282
2017-05-05 07:15:59.725252	-10.640259	15.686035	5.952993
2017-05-05 07:15:59.732515	-10.563354	15.808105	5.850327
2017-05-05 07:15:59.739779	-10.398560	15.808105	6.025885
2017-05-05 07:15:59.747055	-10.321655	16.052246	5.613262
2017-05-05 07:15:59.754336	-10.162354	16.052246	5.790242
2017-05-05 07:15:59.761608	-10.079956	16.113281	5.839133
2017-05-05 07:15:59.768871	-10.003052	16.052246	6.198997
2017-05-05 07:15:59.776142	-9.838257	16.235352	5.907735
2017-05-05 07:15:59.783401	-9.755859	16.357422	5.800300
2017-05-05 07:15:59.790713	-9.585571	16.235352	6.281229
2017-05-05 07:15:59.797976	-9.497681	16.357422	6.171079
2017-05-05 07:15:59.805238	-9.327393	17.456055	3.553327
2017-05-05 07:15:59.812506	-9.244995	16.479492	6.230882
2017-05-05 07:15:59.819771	-9.074707	16.479492	6.398448
2017-05-05 07:15:59.827042	-8.992310	16.540527	6.443738
2017-05-05 07:15:59.834311	-8.822021	16.723633	6.145905
